x,y,z,utc,rm,dbm,tx_gain,cable_loss
1.328637939453125,0.42115316772460937,2.26219677734375,13:33:08,"[0.9738324284553528, 0.2164204716682434, 0.06937289983034134, -0.21792884171009064, 0.97585129737854, 0.014875623397529125, -0.06447824090719223, -0.029604719951748848, 0.9974798560142517]",-41.77530643769604,100,3.72
1.325349609375,0.4298724670410156,2.262864013671875,13:33:09,"[0.9893441796302795, 0.13186310231685638, 0.0617266520857811, -0.1328476369380951, 0.9910625219345093, 0.012109215371310711, -0.05957821011543274, -0.02018042281270027, 0.9980196356773376]",-40.86431710574688,100,3.72
1.3289593505859374,0.4294514465332031,2.265338134765625,13:33:10,"[0.989392876625061, 0.12751609086990356, 0.06957969069480896, -0.12870077788829803, 0.9916008710861206, 0.012799211777746677, -0.06736317276954651, -0.02161840908229351, 0.9974942803382874]",-37.69331246509946,100,3.72
1.3221943359375,0.43014898681640623,2.264961181640625,13:33:11,"[0.9851716756820679, 0.1283010095357895, 0.11391063779592514, -0.13039259612560272, 0.9914005994796753, 0.01107364147901535, -0.11151031404733658, -0.025762543082237244, 0.9934293031692505]",-36.993504082072235,100,3.72
1.326879638671875,0.4286983947753906,2.26524560546875,13:33:12,"[0.9890943765640259, 0.12629301846027374, 0.075778529047966, -0.1276254951953888, 0.991737425327301, 0.012987138703465462, -0.07351221889257431, -0.022516777738928795, 0.9970400929450989]",-37.253165816633995,100,3.72
1.3294815673828124,0.4375545349121094,2.26560986328125,13:33:13,"[0.9952056407928467, 0.07901009172201157, 0.057646360248327255, -0.07965081185102463, 0.9967830777168274, 0.008899417705833912, -0.05675777420401573, -0.013448330573737621, 0.998297393321991]",-37.253165816633995,100,3.72
1.31439453125,0.4431848754882812,2.265304931640625,13:33:14,"[0.9878032803535461, -0.11479634046554565, 0.10519732534885406, 0.11388451606035233, 0.993385910987854, 0.014654085040092468, -0.10618377476930618, -0.002495006425306201, 0.9943434000015259]",-37.075692240839295,100,3.72
1.318485595703125,0.44491403198242185,2.265546142578125,13:33:15,"[0.9706788063049316, -0.2259589433670044, 0.08200711756944656, 0.22520186007022858, 0.9741367101669312, 0.018488846719264984, -0.08406386524438858, 0.0005214241682551801, 0.9964602589607239]",-35.815459013823116,100,3.72
1.316678955078125,0.4507572021484375,2.26574853515625,13:33:16,"[0.9717378616333008, -0.22121532261371613, 0.08239759504795074, 0.22076912224292755, 0.975216805934906, 0.014602037146687508, -0.0835857093334198, 0.004001493565738201, 0.9964925646781921]",-35.750434073180514,100,3.72
1.3170621337890625,0.4499533386230469,2.265810546875,13:33:17,"[0.9723546504974365, -0.22110559046268463, 0.07509147375822067, 0.2206192910671234, 0.9752475023269653, 0.014815063215792179, -0.07650846242904663, 0.002161130541935563, 0.9970666170120239]",-35.365720251335524,100,3.72
1.3166634521484375,0.449536865234375,2.26574658203125,13:33:18,"[0.9720799922943115, -0.22097134590148926, 0.0789439007639885, 0.22045083343982697, 0.9752771854400635, 0.01535860076546669, -0.08038599789142609, 0.002473460743203759, 0.9967607259750366]",-35.365720251335524,100,3.72
1.3159918212890624,0.450395263671875,2.265793701171875,13:33:19,"[0.9723377823829651, -0.21972237527370453, 0.07925508171319962, 0.2192324697971344, 0.9755582809448242, 0.014938791282474995, -0.08060033619403839, 0.002849736949428916, 0.9967424273490906]",-35.11088106168217,100,3.72
1.3169564208984375,0.44973370361328124,2.26579443359375,13:33:20,"[0.9724261164665222, -0.22045741975307465, 0.07606568187475204, 0.219953715801239, 0.9753943085670471, 0.015042144805192947, -0.07751019299030304, 0.002103555016219616, 0.996989369392395]",-34.61015926521409,100,3.72
1.3169166259765626,0.4499830627441406,2.265802978515625,13:33:21,"[0.9726306796073914, -0.21979297697544098, 0.0753701776266098, 0.21929819881916046, 0.9755443930625916, 0.01488181296736002, -0.07679787278175354, 0.0020540375262498856, 0.997044563293457]",-34.56850489408758,100,3.72
1.3164515380859374,0.44968783569335935,2.2658037109375,13:33:22,"[0.9719807505607605, -0.22209888696670532, 0.07697693258523941, 0.2216048538684845, 0.9750210046768188, 0.015009932219982147, -0.07838781177997589, 0.002469096565619111, 0.9969198703765869]",-34.46460669330983,100,3.72
1.3249697265625,0.45222384643554686,2.26673193359375,13:33:23,"[0.9732127785682678, -0.21730637550354004, 0.07506565749645233, 0.2171613872051239, 0.9760825634002686, 0.010187536478042603, -0.07548408955335617, 0.006386721506714821, 0.997126579284668]",-35.61692154914464,100,3.72
1.4315577392578125,0.4465118103027344,2.26775244140625,13:33:24,"[0.9933919906616211, -0.11250437796115875, 0.02269565872848034, 0.11241581290960312, 0.9936479330062866, 0.005145305767655373, -0.02313036471605301, -0.002559954533353448, 0.9997291564941406]",-38.28147782929651,100,3.72
1.5974893798828125,0.4740269775390625,2.26682666015625,13:33:25,"[0.9730950593948364, -0.2294294536113739, 0.021168766543269157, 0.22967229783535004, 0.9732184410095215, -0.009826259687542915, -0.018347399309277534, 0.014423764310777187, 0.9997276067733765]",-38.28147782929651,100,3.72
1.6710546875,0.5002497863769532,2.265313720703125,13:33:26,"[0.9751718640327454, -0.22133079171180725, 0.007250654045492411, 0.22144094109535217, 0.9748994708061218, -0.02312854304909706, -0.0019496000604704022, 0.02415989525616169, 0.9997062087059021]",-31.464927943414914,100,3.72
1.7082950439453124,0.46072711181640624,2.260244384765625,13:33:27,"[0.9923924803733826, 0.12308881431818008, -0.002510380232706666, -0.12304653972387314, 0.9923161268234253, 0.012969345785677433, 0.0040874723345041275, -0.012561787851154804, 0.9999127388000488]",-27.046635572058456,100,3.72
1.6982735595703125,0.4547099914550781,2.25953466796875,13:33:28,"[0.9922402501106262, 0.1238817349076271, 0.01061331108212471, -0.1240110993385315, 0.9922015070915222, 0.01254651602357626, -0.008976259268820286, -0.013765326701104641, 0.999864935874939]",-30.088683774118344,100,3.72
1.691913818359375,0.4559932250976563,2.25854541015625,13:33:29,"[0.9912540316581726, 0.12645921111106873, 0.03772978112101555, -0.12692290544509888, 0.9918606877326965, 0.010149011388421059, -0.03613924980163574, -0.014849022030830383, 0.9992364645004272]",-31.974659258231277,100,3.72
1.696102783203125,0.45558767700195313,2.25934228515625,13:33:30,"[0.9918760061264038, 0.12599444389343262, 0.017533715814352036, -0.12620152533054352, 0.9919408559799194, 0.011248279362916946, -0.015975188463926315, -0.01336967945098877, 0.9997829794883728]",-31.84868744123896,100,3.72
1.6952689208984375,0.4560519104003906,2.259323486328125,13:33:31,"[0.992123544216156, 0.12380824238061905, 0.019037138670682907, -0.1240309327840805, 0.9922174215316772, 0.010994793847203255, -0.017527734860777855, -0.013269388116896152, 0.9997583031654358]",-31.84868744123896,100,3.72
1.6959068603515626,0.45597845458984376,2.25925,13:33:32,"[0.9919495582580566, 0.12498980015516281, 0.020336654037237167, -0.1252284198999405, 0.9920679330825806, 0.010911785997450352, -0.018811481073498726, -0.013370668515563011, 0.9997336268424988]",-31.902204432224664,100,3.72
1.6955367431640624,0.45586404418945314,2.25940478515625,13:33:33,"[0.9916800856590271, 0.1275571882724762, 0.017313089221715927, -0.12775738537311554, 0.9917445182800293, 0.01099252887070179, -0.015767984092235565, -0.013112947344779968, 0.9997897148132324]",-31.44350313428793,100,3.72
1.6961685791015626,0.45590093994140624,2.2593779296875,13:33:34,"[0.991924524307251, 0.12570837140083313, 0.016826476901769638, -0.12590260803699493, 0.9919813275337219, 0.011026127263903618, -0.01530547346919775, -0.013055583462119102, 0.9997976422309875]",-31.37737114724426,100,3.72
1.6956876220703125,0.4559893493652344,2.25924560546875,13:33:35,"[0.9919308423995972, 0.12522928416728973, 0.019768012687563896, -0.12546193599700928, 0.9920374751091003, 0.01099910493940115, -0.018233198672533035, -0.01339048519730568, 0.9997441172599792]",-31.438204257154837,100,3.72
1.6958785400390626,0.45597998046875,2.259278076171875,13:33:36,"[0.9920288324356079, 0.1245252713561058, 0.019293155521154404, -0.1247498020529747, 0.992128312587738, 0.010902882553637028, -0.017783602699637413, -0.013222791254520416, 0.9997544288635254]",-31.268534697316916,100,3.72
1.695488037109375,0.45576547241210935,2.259244140625,13:33:37,"[0.9918253421783447, 0.12607547640800476, 0.019683923572301865, -0.12630629539489746, 0.9919307827949524, 0.010955250822007656, -0.018143901601433754, -0.01335189864039421, 0.9997462034225464]",-31.268534697316916,100,3.72
1.6953585205078125,0.45572381591796873,2.259267333984375,13:33:38,"[0.9915532469749451, 0.12812045216560364, 0.020181043073534966, -0.1283556967973709, 0.9916691184043884, 0.010822205804288387, -0.018626373261213303, -0.013321145437657833, 0.9997377395629883]",-31.800622786759178,100,3.72
1.695661376953125,0.45591183471679686,2.2592451171875,13:33:39,"[0.9919569492340088, 0.12494785338640213, 0.020235685631632805, -0.125184565782547, 0.9920737743377686, 0.010882287286221981, -0.018715573474764824, -0.013327956199645996, 0.9997360110282898]",-31.66429136906271,100,3.72
1.6958052978515625,0.4559997863769531,2.25928857421875,13:33:40,"[0.9919272661209106, 0.12542922794818878, 0.01864880695939064, -0.1256459653377533, 0.9920148253440857, 0.010939409956336021, -0.01712777093052864, -0.013194246217608452, 0.9997662305831909]",-31.231997497440588,100,3.72
1.695910400390625,0.45522079467773435,2.259334228515625,13:33:41,"[0.9919139742851257, 0.1258964091539383, 0.016023701056838036, -0.12608587741851807, 0.9919536113739014, 0.011416728608310223, -0.014457443729043007, -0.013344774954020977, 0.9998064041137695]",-31.2636813729207,100,3.72
1.6960777587890625,0.45522518920898436,2.25926611328125,13:33:42,"[0.9919976592063904, 0.12530410289764404, 0.015476033091545105, -0.1254817247390747, 0.9920338988304138, 0.011091914027929306, -0.013962887227535248, -0.012945112772285938, 0.999818742275238]",-31.743984161513488,100,3.72
1.6971009521484375,0.455293701171875,2.259380126953125,13:33:43,"[0.9920880198478699, 0.12492559850215912, 0.012446926906704903, -0.1250692903995514, 0.9920811057090759, 0.011523064225912094, -0.010908834636211395, -0.012988622300326824, 0.9998561143875122]",-32.01914806647792,100,3.72
1.69579638671875,0.4551083984375,2.259273681640625,13:33:44,"[0.9921583533287048, 0.1239231675863266, 0.016275713220238686, -0.12411569058895111, 0.9922022223472595, 0.011401618830859661, -0.014735874719917774, -0.01333228312432766, 0.9998025298118591]",-32.01914806647792,100,3.72
1.7029736328125,0.45578564453125,2.259509033203125,13:33:45,"[0.9922789931297302, 0.12389012426137924, 0.005799743812531233, -0.12395250052213669, 0.9922151565551758, 0.012036539614200592, -0.004263385199010372, -0.012662498280405998, 0.9999107122421265]",-31.710259249556387,100,3.72
1.72028759765625,0.4525793151855469,2.25802392578125,13:33:46,"[0.9931682348251343, 0.11668452620506287, -0.0012413208605721593, -0.11665644496679306, 0.9930762052536011, 0.013815756887197495, 0.0028448114171624184, -0.013576563447713852, 0.9999037981033325]",-31.766323828636345,100,3.72
1.741666748046875,0.4385252075195312,2.256701904296875,13:33:47,"[0.9902653098106384, 0.13918201625347137, 0.0017387978732585907, -0.13919095695018768, 0.9901087880134583, 0.017619283869862556, 0.000730688392650336, -0.017689788714051247, 0.9998432397842407]",-33.69415734920063,100,3.72
1.73067041015625,0.44404193115234375,2.2578544921875,13:33:48,"[0.9909316897392273, 0.1343633383512497, 0.0009201301727443933, -0.13436326384544373, 0.9908372163772583, 0.013716715388000011, 0.0009313246118836105, -0.013715960085391998, 0.999905526638031]",-35.890841974395336,100,3.72
1.7288104248046876,0.4420428466796875,2.257473388671875,13:33:49,"[0.9907739162445068, 0.13532501459121704, 0.007363452576100826, -0.13542057573795319, 0.9906811714172363, 0.014562856405973434, -0.005324115045368671, -0.015425660647451878, 0.9998668432235718]",-35.890841974395336,100,3.72
1.7280220947265625,0.44242703247070314,2.257385498046875,13:33:50,"[0.9906876683235168, 0.13575787842273712, 0.010377283208072186, -0.1358969509601593, 0.9906221628189087, 0.014133832417428493, -0.008361187763512135, -0.01541245449334383, 0.9998462796211243]",-36.231767236036546,100,3.72
1.7288016357421876,0.44307177734375,2.257628173828125,13:33:51,"[0.9907110929489136, 0.13582932949066162, 0.0064718653447926044, -0.13590821623802185, 0.9906237721443176, 0.013908544555306435, -0.0045219953171908855, -0.014658929780125618, 0.9998823404312134]",-35.97711976563811,100,3.72
1.72846728515625,0.4426639709472656,2.25749462890625,13:33:52,"[0.9905263781547546, 0.13702994585037231, 0.008963005617260933, -0.13714633882045746, 0.9904518127441406, 0.014004029333591461, -0.006958453916013241, -0.015100602991878986, 0.9998617768287659]",-35.95093956065622,100,3.72
1.7279552001953125,0.44256948852539063,2.25754296875,13:33:53,"[0.9905712604522705, 0.1367388516664505, 0.008429192006587982, -0.1368476301431656, 0.9904922246932983, 0.014065994881093502, -0.006425681058317423, -0.015086885541677475, 0.9998655319213867]",-36.09034493059608,100,3.72
1.72839892578125,0.4421575622558594,2.2574228515625,13:33:54,"[0.9907181262969971, 0.13563688099384308, 0.00895763374865055, -0.13575518131256104, 0.9906396269798279, 0.014272377826273441, -0.006937926169484854, -0.015355948358774185, 0.999858021736145]",-37.28020910858359,100,3.72
1.72843701171875,0.4431731567382812,2.2576259765625,13:33:55,"[0.9906345009803772, 0.13639070093631744, 0.006393746472895145, -0.13646793365478516, 0.990548312664032, 0.013804311864078045, -0.00445053493604064, -0.014547568745911121, 0.9998842477798462]",-37.179575954977764,100,3.72
1.7287208251953126,0.4414678039550781,2.257621337890625,13:33:56,"[0.9905490279197693, 0.13709533214569092, 0.004175874870270491, -0.13714343309402466, 0.9904356002807617, 0.015134640038013458, -0.002061046427115798, -0.015564297325909138, 0.9998767375946045]",-37.179575954977764,100,3.72
1.725070068359375,0.45063180541992187,2.258030029296875,13:33:57,"[0.9907113909721375, 0.13557210564613342, 0.010542741045355797, -0.13565891981124878, 0.9907232522964478, 0.008005411364138126, -0.009359627962112427, -0.0093612689524889, 0.9999123811721802]",-36.92178082295434,100,3.72
1.86304443359375,0.4581505432128906,2.2591640625,13:33:58,"[0.9896401166915894, 0.1364804357290268, 0.04455973953008652, -0.1365153044462204, 0.990635335445404, -0.0022738841362297535, -0.04445279389619827, -0.00383275980129838, 0.9990041255950928]",-37.36619700216202,100,3.72
2.089141357421875,0.4035051879882813,2.263479736328125,13:33:59,"[0.9989472031593323, 0.04337967559695244, -0.014922266826033592, -0.04280269891023636, 0.9983972311019897, 0.037025775760412216, 0.01650451496243477, -0.03634808212518692, 0.9992029070854187]",-35.569525586563095,100,3.72
2.053875,0.43724554443359376,2.2557041015625,13:34:00,"[0.9844638705253601, 0.1753150224685669, 0.009775696322321892, -0.17540840804576874, 0.9844480752944946, 0.00968676432967186, -0.007925430312752724, -0.011251009069383144, 0.9999052882194519]",-31.827680817481586,100,3.72
2.050205810546875,0.4407232971191406,2.254314697265625,13:34:01,"[0.9844567775726318, 0.17502611875534058, 0.014514261856675148, -0.17512759566307068, 0.9845272898674011, 0.006033078767359257, -0.013233739882707596, -0.008481153286993504, 0.9998764395713806]",-34.21846217072727,100,3.72
2.041851806640625,0.439259521484375,2.25227197265625,13:34:02,"[0.9832913875579834, 0.17143242061138153, 0.061228808015584946, -0.17197155952453613, 0.9850953221321106, 0.0036073389928787947, -0.059697799384593964, -0.01407667901366949, 0.998117208480835]",-34.21846217072727,100,3.72
2.08110107421875,0.42923193359375,2.25135791015625,13:34:03,"[0.964221715927124, 0.2646191716194153, 0.015911929309368134, -0.2648793160915375, 0.9641250967979431, 0.01737184450030327, -0.010744165629148483, -0.020965050905942917, 0.9997224807739258]",-32.309027514386806,100,3.72
2.087361083984375,0.43902044677734375,2.2520205078125,13:34:04,"[0.9597136378288269, 0.280763179063797, 0.011033336631953716, -0.28086769580841064, 0.9597001075744629, 0.00943729281425476, -0.0079390499740839, -0.012156006880104542, 0.9998946189880371]",-38.93954552824387,100,3.72
2.088912109375,0.4355402221679687,2.25185205078125,13:34:05,"[0.9600461721420288, 0.2796904146671295, 0.009199892170727253, -0.27978676557540894, 0.9599902033805847, 0.011756173335015774, -0.0055437167175114155, -0.01386047713458538, 0.9998885989189148]",-33.442863444019004,100,3.72
2.0873955078125,0.4342438049316406,2.2518583984375,13:34:06,"[0.959522008895874, 0.2814960181713104, 0.008806002326309681, -0.2815897762775421, 0.9594554901123047, 0.012344097718596458, -0.004974152892827988, -0.014324112795293331, 0.9998850226402283]",-31.27257966297111,100,3.72
2.08732080078125,0.43582965087890624,2.2517431640625,13:34:07,"[0.9601438045501709, 0.27919909358024597, 0.013105596415698528, -0.2793436348438263, 0.9601293802261353, 0.01089553628116846, -0.009541044011712074, -0.014122245833277702, 0.9998547434806824]",-31.81784666554627,100,3.72
2.08793603515625,0.435447998046875,2.251818359375,13:34:08,"[0.9600205421447754, 0.27973249554634094, 0.010499035939574242, -0.2798454761505127, 0.9599759578704834, 0.011517862789332867, -0.006856901571154594, -0.013995492830872536, 0.9998785257339478]",-31.08613479527788,100,3.72
2.08764990234375,0.43496258544921873,2.251802734375,13:34:09,"[0.9599722623825073, 0.2799112796783447, 0.010143793188035488, -0.2800210416316986, 0.9599214792251587, 0.011790433898568153, -0.00643696915358305, -0.014158965088427067, 0.9998790621757507]",-31.08613479527788,100,3.72
2.08801123046875,0.4353990478515625,2.25181982421875,13:34:10,"[0.9600334167480469, 0.27969908714294434, 0.010213464498519897, -0.27980831265449524, 0.9599863290786743, 0.011556818149983883, -0.006572354584932327, -0.01395274419337511, 0.9998810291290283]",-31.2215184550231,100,3.72
2.087781982421875,0.4352774353027344,2.2517734375,13:34:11,"[0.9601628184318542, 0.2792169153690338, 0.011194470338523388, -0.2793397307395935, 0.9601232409477234, 0.011518971994519234, -0.0075317793525755405, -0.01418714877218008, 0.999871015548706]",-31.7183809019975,100,3.72
2.087518310546875,0.4351650390625,2.251768798828125,13:34:12,"[0.9598414301872253, 0.28031376004219055, 0.01134011521935463, -0.2804383933544159, 0.9598031640052795, 0.011496524326503277, -0.007661644835025072, -0.014215043745934963, 0.9998695850372314]",-31.734959929420626,100,3.72
2.08773291015625,0.4350080261230469,2.251796142578125,13:34:13,"[0.9599116444587708, 0.2801065742969513, 0.010487919673323631, -0.28022071719169617, 0.95986407995224, 0.011717411689460278, -0.006784853991121054, -0.014186612330377102, 0.9998763203620911]",-31.661728402939083,100,3.72
2.08753857421875,0.4371248474121094,2.251734619140625,13:34:14,"[0.9608268737792969, 0.2768489122390747, 0.012899848632514477, -0.2769845724105835, 0.9608196020126343, 0.010260711424052715, -0.009553760290145874, -0.013431825675070286, 0.9998641610145569]",-30.324474282304344,100,3.72
2.230078369140625,0.3995977478027344,2.25134033203125,13:34:15,"[0.9478532075881958, 0.3134734034538269, 0.05752174183726311, -0.3153842091560364, 0.9485619068145752, 0.0276243444532156, -0.045903436839580536, -0.04432527348399162, 0.9979619979858398]",-30.324474282304344,100,3.72
2.455375732421875,0.43116738891601564,2.25358837890625,13:34:16,"[0.9760156869888306, 0.2170305699110031, -0.01706148125231266, -0.2163282036781311, 0.9756664633750916, 0.03573667258024216, 0.02440226450562477, -0.03118867240846157, 0.9992156028747559]",-34.2102634992782,100,3.72
