x,y,z,utc,rm,dbm,tx_gain,cable_loss
0.06143250274658203,0.4926788330078125,1.6359593505859376,10:35:45,"[0.9125640988349915, 0.3982139825820923, 0.0930180624127388, -0.4042568504810333, 0.9127823710441589, 0.058349695056676865, -0.06166958808898926, -0.09085103124380112, 0.9939531683921814]",-38.68820597896416,100,3.72
0.061662891387939456,0.49272296142578126,1.6359234619140626,10:35:46,"[0.912331223487854, 0.3984558880329132, 0.09425816684961319, -0.4045986235141754, 0.9126450419425964, 0.058129288256168365, -0.06286228448152542, -0.09116988629102707, 0.9938492774963379]",-38.68820597896416,100,3.72
0.061549953460693356,0.4926893310546875,1.6359454345703126,10:35:47,"[0.9118295907974243, 0.39933717250823975, 0.095376156270504, -0.4055580794811249, 0.9122437834739685, 0.05773992836475372, -0.0639486089348793, -0.09132954478263855, 0.9937652945518494]",-37.97393341882099,100,3.72
0.06174250030517578,0.4927132873535156,1.63601416015625,10:35:48,"[0.9123620390892029, 0.3985677659511566, 0.09348414093255997, -0.4046550989151001, 0.9126041531562805, 0.05837695300579071, -0.062046848237514496, -0.09108974784612656, 0.9939078688621521]",-37.97393341882099,100,3.72
0.06147745895385742,0.4926752624511719,1.6359508056640626,10:35:49,"[0.9123679399490356, 0.39847874641418457, 0.09380508214235306, -0.4045620858669281, 0.9126792550086975, 0.05784563347697258, -0.0625636950135231, -0.09072648733854294, 0.993908703327179]",-38.466496599985184,100,3.72
0.06162596130371094,0.49268170166015623,1.6359984130859375,10:35:50,"[0.912624180316925, 0.39772486686706543, 0.09450972080230713, -0.40389615297317505, 0.912950336933136, 0.0582200363278389, -0.06312712281942368, -0.09130512177944183, 0.993820071220398]",-31.85328827463752,100,3.72
0.061685489654541015,0.4927218322753906,1.6359798583984375,10:35:51,"[0.9127273559570312, 0.39784568548202515, 0.09299267083406448, -0.4038752019405365, 0.9129625558853149, 0.0581735298037529, -0.0617547370493412, -0.09065400063991547, 0.9939659237861633]",-26.75697536153094,100,3.72
0.06160903930664063,0.49270449829101565,1.636005615234375,10:35:52,"[0.9124069809913635, 0.3984799385070801, 0.09341953694820404, -0.4045456349849701, 0.9126687049865723, 0.05812583863735199, -0.06209910660982132, -0.09082688391208649, 0.9939286708831787]",-26.923245514646005,100,3.72
0.06164871978759766,0.49271826171875,1.636003173828125,10:35:53,"[0.9129955172538757, 0.39699849486351013, 0.0939754843711853, -0.4031309187412262, 0.9132779836654663, 0.05838502198457718, -0.06264697760343552, -0.09118968993425369, 0.9938610792160034]",-27.060392549222367,100,3.72
0.06165785980224609,0.4926925048828125,1.6359932861328126,10:35:54,"[0.9120967388153076, 0.39922890067100525, 0.0932515561580658, -0.40528085827827454, 0.9123410582542419, 0.05814841762185097, -0.06186269223690033, -0.09083005040884018, 0.9939430952072144]",-26.941985052187007,100,3.72
0.06156076431274414,0.4926880187988281,1.6359686279296874,10:35:55,"[0.9121177792549133, 0.39825698733329773, 0.09712124615907669, -0.4046497046947479, 0.9126362204551697, 0.05791160464286804, -0.06557267159223557, -0.09212228655815125, 0.9935863018035889]",-27.09610540880268,100,3.72
0.06179998397827149,0.49269012451171873,1.636003662109375,10:35:56,"[0.912120521068573, 0.3990507423877716, 0.09377966076135635, -0.4051518738269806, 0.9123974442481995, 0.05816277861595154, -0.062354423105716705, -0.09104647487401962, 0.9938926100730896]",-27.09610540880268,100,3.72
0.06165050506591797,0.4927003173828125,1.63598583984375,10:35:57,"[0.9123093485832214, 0.3983781039714813, 0.09479706734418869, -0.40457358956336975, 0.912652850151062, 0.05818071588873863, -0.06333889067173004, -0.09143120050430298, 0.9937950372695923]",-26.870924116928315,100,3.72
0.06151589965820312,0.49268701171875,1.63595751953125,10:35:58,"[0.9125009775161743, 0.39846575260162354, 0.09255831688642502, -0.40447142720222473, 0.9126824140548706, 0.05842696502804756, -0.06119519844651222, -0.09075185656547546, 0.9939915537834167]",-27.1555020465855,100,3.72
0.06142244720458984,0.4926365051269531,1.6359774169921875,10:35:59,"[0.912367045879364, 0.39854133129119873, 0.09354767203330994, -0.4046103060245514, 0.9126486778259277, 0.057990867644548416, -0.062264397740364075, -0.09075930714607239, 0.9939244985580444]",-26.9650305409445,100,3.72
0.06158318328857422,0.4926266174316406,1.636023681640625,10:36:00,"[0.9121246933937073, 0.3994929790496826, 0.09183625131845474, -0.4054172933101654, 0.9122791290283203, 0.05816886946558952, -0.060542237013578415, -0.09028926491737366, 0.9940736889839172]",-27.030688565264754,100,3.72
0.06164835357666015,0.49269219970703126,1.6359593505859376,10:36:01,"[0.9121256470680237, 0.39901474118232727, 0.09388327598571777, -0.40511223673820496, 0.9124283194541931, 0.05795378237962723, -0.06253734976053238, -0.09089439362287521, 0.9938949942588806]",-26.488122892474287,100,3.72
0.061573062896728516,0.49265374755859376,1.635919677734375,10:36:02,"[0.912319540977478, 0.39824244379997253, 0.09526791423559189, -0.4045020043849945, 0.9126638770103455, 0.058504607528448105, -0.06364856660366058, -0.0919109657406807, 0.9937309622764587]",-26.662982775006494,100,3.72
0.061410327911376954,0.49264166259765624,1.63594677734375,10:36:03,"[0.912662923336029, 0.3976704478263855, 0.09436427801847458, -0.40382587909698486, 0.9129839539527893, 0.05818052217364311, -0.0630163922905922, -0.09120594710111618, 0.9938362240791321]",-26.935438055704907,100,3.72
0.062024253845214844,0.4931099548339844,1.6359197998046875,10:36:04,"[0.9122471213340759, 0.39878973364830017, 0.09365863353013992, -0.4048581123352051, 0.9125496745109558, 0.057818472385406494, -0.06241074204444885, -0.09066319465637207, 0.993924081325531]",-26.935438055704907,100,3.72
0.06200214767456055,0.4930181274414063,1.6359351806640625,10:36:05,"[0.912427544593811, 0.39810293912887573, 0.09481549263000488, -0.40427055954933167, 0.9128164052963257, 0.05771960690617561, -0.0635707899928093, -0.09099607169628143, 0.9938201308250427]",-27.396032615350585,100,3.72
0.061881553649902346,0.493,1.63594091796875,10:36:06,"[0.9126360416412354, 0.39746955037117004, 0.0954643040895462, -0.4037092924118042, 0.9130520820617676, 0.05791940912604332, -0.06414268165826797, -0.0913991704583168, 0.9937463998794556]",-26.62706979546837,100,3.72
0.06140809631347656,0.4927548828125,1.635914306640625,10:36:07,"[0.9122918248176575, 0.3987087905406952, 0.09356754273176193, -0.4048011004924774, 0.9125421643257141, 0.058333929628133774, -0.06212608143687248, -0.09109381586313248, 0.9939025640487671]",-26.56258730907163,100,3.72
0.08280397796630859,0.5061400451660156,1.6389351806640624,10:36:08,"[0.923425555229187, 0.3748249113559723, 0.08241070806980133, -0.379239946603775, 0.9241441488265991, 0.046202827244997025, -0.05884139984846115, -0.07391829788684845, 0.995526909828186]",-26.816266760087917,100,3.72
0.28022872924804687,0.499722412109375,1.6353558349609374,10:36:09,"[0.9444292187690735, 0.30945634841918945, 0.11086121201515198, -0.3137214183807373, 0.949238657951355, 0.02290920540690422, -0.09814435243606567, -0.056415658444166183, 0.9935718178749084]",-26.867969720358754,100,3.72
0.3382706298828125,0.519056884765625,1.635191162109375,10:36:10,"[0.9751961827278137, 0.2197660356760025, 0.026368141174316406, -0.22049354016780853, 0.9749612808227539, 0.028863849118351936, -0.019364623352885246, -0.03396192193031311, 0.9992355108261108]",-26.040537223626053,100,3.72
0.34726654052734374,0.5184163818359375,1.6337073974609375,10:36:11,"[0.968176007270813, 0.2368970811367035, 0.08071514964103699, -0.24045588076114655, 0.9699344038963318, 0.03752700239419937, -0.06939836591482162, -0.05574117600917816, 0.9960305094718933]",-26.296509925126195,100,3.72
0.32926153564453126,0.5166439819335937,1.6334737548828124,10:36:12,"[0.9662602543830872, 0.23916615545749664, 0.09560659527778625, -0.24319545924663544, 0.9694221615791321, 0.03281298279762268, -0.08483538776636124, -0.05495697259902954, 0.9948782324790955]",-26.296509925126195,100,3.72
0.3371005554199219,0.518555419921875,1.63359228515625,10:36:13,"[0.9695231318473816, 0.23138366639614105, 0.0805387794971466, -0.2346615344285965, 0.9714889526367188, 0.033811215311288834, -0.07041916996240616, -0.05168010666966438, 0.9961778521537781]",-25.97400788089779,100,3.72
0.358213623046875,0.5263585815429688,1.63324853515625,10:36:14,"[0.9742754101753235, 0.215684175491333, 0.06532764434814453, -0.21818971633911133, 0.9753163456916809, 0.03392995521426201, -0.0563969649374485, -0.04731094464659691, 0.997286856174469]",-26.479305577256497,100,3.72
0.36827664184570313,0.5263387451171875,1.6327879638671876,10:36:15,"[0.9741894602775574, 0.21229715645313263, 0.07671234011650085, -0.21550163626670837, 0.9758343696594238, 0.03614235296845436, -0.06718562543392181, -0.051741134375333786, 0.9963979721069336]",-25.244886626497394,100,3.72
0.36567971801757815,0.52642041015625,1.6329580078125,10:36:16,"[0.9756873250007629, 0.2078523486852646, 0.06951019912958145, -0.2107289582490921, 0.9768475294113159, 0.03690856695175171, -0.060229331254959106, -0.05065903440117836, 0.9968982338905334]",-25.707522650894777,100,3.72
0.366560302734375,0.5285967407226563,1.63290625,10:36:17,"[0.9752066731452942, 0.21215741336345673, 0.06293787807226181, -0.21458515524864197, 0.9760909080505371, 0.03463660553097725, -0.05408467724919319, -0.04728338494896889, 0.9974161982536316]",-25.3351786214939,100,3.72
0.3662857971191406,0.5282171020507812,1.6328648681640625,10:36:18,"[0.9754935503005981, 0.2101903110742569, 0.06505641341209412, -0.21271945536136627, 0.9764977097511292, 0.03467930853366852, -0.05623818188905716, -0.0476682074368, 0.9972788095474243]",-25.47610392742941,100,3.72
0.364972900390625,0.5277879638671875,1.63283349609375,10:36:19,"[0.9752306938171387, 0.21000218391418457, 0.06945596635341644, -0.21271724998950958, 0.9765135645866394, 0.03424367308616638, -0.060633447021245956, -0.04816996306180954, 0.9969971179962158]",-25.375255604731684,100,3.72
0.36679339599609373,0.5277208251953125,1.63273583984375,10:36:20,"[0.974862277507782, 0.2094634622335434, 0.07595130056142807, -0.212537482380867, 0.9765311479568481, 0.034853797405958176, -0.06686820834875107, -0.05012014880776405, 0.996502161026001]",-25.704015883599254,100,3.72
0.36844781494140627,0.5272439575195312,1.6327913818359374,10:36:21,"[0.9749926924705505, 0.2077631950378418, 0.07889015972614288, -0.21106277406215668, 0.976809561252594, 0.035994283854961395, -0.06958237290382385, -0.051744941622018814, 0.9962332844734192]",-25.704015883599254,100,3.72
0.3680374450683594,0.527354736328125,1.63281005859375,10:36:22,"[0.9755220413208008, 0.20638497173786163, 0.07590771466493607, -0.20955181121826172, 0.9771216511726379, 0.03634921833872795, -0.06666913628578186, -0.051366064697504044, 0.9964520931243896]",-25.542404865807207,100,3.72
0.3675281066894531,0.5272948608398438,1.6328154296875,10:36:23,"[0.9759852886199951, 0.20561335980892181, 0.07194387912750244, -0.20855511724948883, 0.9773472547531128, 0.03601513057947159, -0.06290896236896515, -0.05015449970960617, 0.996758222579956]",-25.462860942805055,100,3.72
0.3486758728027344,0.5261671142578125,1.633718994140625,10:36:24,"[0.9705780744552612, 0.22072303295135498, 0.09622671455144882, -0.22436106204986572, 0.9740848541259766, 0.028650637716054916, -0.0874091312289238, -0.04939720779657364, 0.9949470162391663]",-25.47177134747484,100,3.72
0.3456837463378906,0.5270081787109375,1.6333665771484376,10:36:25,"[0.9749607443809509, 0.21012502908706665, 0.07279474288225174, -0.21288038790225983, 0.9765430688858032, 0.03233591839671135, -0.06429261714220047, -0.04702282324433327, 0.9968225955963135]",-25.59673467781615,100,3.72
0.34724365234375,0.527896484375,1.63339501953125,10:36:26,"[0.9741882085800171, 0.20976968109607697, 0.08339087665081024, -0.213093101978302, 0.9764717221260071, 0.03308063745498657, -0.0744895190000534, -0.04999678581953049, 0.9959676861763]",-25.72650045178539,100,3.72
0.34935467529296876,0.5274336547851562,1.6333909912109374,10:36:27,"[0.9758484363555908, 0.2083941400051117, 0.06551125645637512, -0.2109467089176178, 0.9768800139427185, 0.03474116697907448, -0.05675678327679634, -0.0477214977145195, 0.9972468614578247]",-25.919997258321985,100,3.72
0.34584616088867187,0.5262877807617188,1.6335721435546875,10:36:28,"[0.9735840559005737, 0.21459074318408966, 0.07800546288490295, -0.2176753133535385, 0.975450873374939, 0.0333629809319973, -0.06893111020326614, -0.04946153238415718, 0.9963945150375366]",-26.123943499202728,100,3.72
0.3498359680175781,0.5258627319335938,1.6331043701171875,10:36:29,"[0.9738653898239136, 0.2132769376039505, 0.07809693366289139, -0.2164618968963623, 0.9756711721420288, 0.03478478267788887, -0.0687781348824501, -0.050780706107616425, 0.9963387250900269]",-26.123943499202728,100,3.72
0.3714442749023438,0.517708740234375,1.6342967529296875,10:36:30,"[0.9837161898612976, 0.16865159571170807, 0.06212117150425911, -0.17154867947101593, 0.9841626286506653, 0.044664621353149414, -0.053604576736688614, -0.054594118148088455, 0.9970687031745911]",-25.785356041026823,100,3.72
