x,y,z,utc,rm,dbm,tx_gain,cable_loss
2.142765380859375,3.267970947265625,0.5411597290039063,14:23:41,"[0.3442800045013428, -0.375437468290329, 0.8605335354804993, 0.7432114481925964, -0.4510709345340729, -0.49413737654685974, 0.5736793875694275, 0.8096799850463867, 0.1237347200512886]",-29.740554679150613,100,3.72
2.14270751953125,3.268026123046875,0.5412197265625,14:23:42,"[0.343990296125412, -0.37606126070022583, 0.8603770136833191, 0.7432515025138855, -0.45089098811149597, -0.4942413866519928, 0.5738012790679932, 0.8094907402992249, 0.12440596520900726]",-29.740554679150613,100,3.72
2.1427763671875,3.2679814453125,0.541136474609375,14:23:43,"[0.3449282646179199, -0.37514838576316833, 0.8604000210762024, 0.7430069446563721, -0.45100000500679016, -0.4945095479488373, 0.5735548734664917, 0.8098534941673279, 0.12317518889904022]",-29.35851924789324,100,3.72
2.142854248046875,3.267840087890625,0.5413060913085938,14:23:44,"[0.3452964127063751, -0.3760637640953064, 0.8598525524139404, 0.7430372834205627, -0.4501313269138336, -0.49525487422943115, 0.5732939839363098, 0.8099122643470764, 0.12400064617395401]",-29.267476783863778,100,3.72
2.142652099609375,3.268057373046875,0.5411808471679688,14:23:45,"[0.3439873158931732, -0.3751620054244995, 0.8607707023620605, 0.7433258891105652, -0.4513045847415924, -0.49375173449516296, 0.5737066864967346, 0.8096774816513062, 0.12362457811832428]",-29.14728707383317,100,3.72
2.142670166015625,3.267994384765625,0.5411741943359375,14:23:46,"[0.34455040097236633, -0.3755342662334442, 0.8603830933570862, 0.7430607676506042, -0.45100879669189453, -0.4944206178188324, 0.5737122297286987, 0.8096697330474854, 0.12364951521158218]",-29.14652574944617,100,3.72
2.1428505859375,3.26894091796875,0.5405148315429688,14:23:47,"[0.34167584776878357, -0.37260404229164124, 0.8628000020980835, 0.7411882281303406, -0.457622766494751, -0.49114301800727844, 0.5778387784957886, 0.8073089122772217, 0.11981108784675598]",-29.72654052100956,100,3.72
2.142937255859375,3.275620361328125,0.5324800415039063,14:23:48,"[0.3087330758571625, -0.3351767957210541, 0.8901350498199463, 0.7370519638061523, -0.5072231292724609, -0.4466308355331421, 0.6011974215507507, 0.7939654588699341, 0.09044614434242249]",-30.33775629218819,100,3.72
2.14470849609375,3.2637919921875,0.5477205200195312,14:23:49,"[0.38222116231918335, -0.39714929461479187, 0.8343736529350281, 0.7337755560874939, -0.4183847904205322, -0.5352826714515686, 0.5616763830184937, 0.8168393969535828, 0.1315029114484787]",-29.789064086258797,100,3.72
2.144890869140625,3.263786376953125,0.5480125732421876,14:23:50,"[0.38388752937316895, -0.3987179100513458, 0.8328591585159302, 0.7323389053344727, -0.41790464520454407, -0.5376201272010803, 0.5624144673347473, 0.8163208365440369, 0.13156825304031372]",-29.789064086258797,100,3.72
2.1454697265625,3.2635947265625,0.5483494262695312,14:23:51,"[0.38502252101898193, -0.399834543466568, 0.8317992687225342, 0.7315611243247986, -0.41724562644958496, -0.5391886830329895, 0.5626508593559265, 0.8161117434501648, 0.13185444474220276]",-30.30992242148166,100,3.72
2.145266845703125,3.263615234375,0.54838671875,14:23:52,"[0.38641807436943054, -0.3995639681816101, 0.8312819600105286, 0.7316775918006897, -0.41593652963638306, -0.5400413870811462, 0.5615416169166565, 0.8169121146202087, 0.13162660598754883]",-30.11439228821726,100,3.72
2.145625732421875,3.263669677734375,0.5485790405273437,14:23:53,"[0.3853572607040405, -0.4001046121120453, 0.831514298915863, 0.7314859628677368, -0.4168645739555359, -0.5395852327346802, 0.5625194311141968, 0.8161741495132446, 0.13202910125255585]",-30.11439228821726,100,3.72
2.145771728515625,3.263646728515625,0.54857958984375,14:23:54,"[0.385432630777359, -0.40024346113204956, 0.8314125537872314, 0.7312548160552979, -0.41703876852989197, -0.5397639274597168, 0.562768280506134, 0.8160170316696167, 0.1319395899772644]",-29.952045627708152,100,3.72
2.145588623046875,3.26365185546875,0.5485240478515625,14:23:55,"[0.38567277789115906, -0.4001680016517639, 0.8313375115394592, 0.7316697239875793, -0.4162592589855194, -0.5398033261299133, 0.5620639324188232, 0.8164519667625427, 0.13225096464157104]",-29.51740694490511,100,3.72
2.145611572265625,3.26365283203125,0.5485516357421875,14:23:56,"[0.3857516050338745, -0.4001361131668091, 0.8313162922859192, 0.7314735651016235, -0.4164905846118927, -0.5398907661437988, 0.5622652173042297, 0.8163496255874634, 0.13202707469463348]",-29.3610442852046,100,3.72
2.1456103515625,3.26366943359375,0.5485586547851562,14:23:57,"[0.3859228193759918, -0.39986008405685425, 0.8313696384429932, 0.731732189655304, -0.41613253951072693, -0.5398163795471191, 0.5618109703063965, 0.816667377948761, 0.13199545443058014]",-29.623592251740703,100,3.72
2.145641357421875,3.26357666015625,0.5485270385742187,14:23:58,"[0.3862105906009674, -0.39823171496391296, 0.8320173621177673, 0.7321949005126953, -0.41624367237091064, -0.5391027927398682, 0.5610097646713257, 0.8174060583114624, 0.13082551956176758]",-29.88338350101005,100,3.72
2.14547607421875,3.26372705078125,0.5486123657226563,14:23:59,"[0.38578563928604126, -0.4001341164112091, 0.8313014507293701, 0.7313746213912964, -0.4166033864021301, -0.5399377346038818, 0.5623705387115479, 0.8162930011749268, 0.13192833960056305]",-29.88338350101005,100,3.72
2.144798828125,3.263247314453125,0.5490867919921875,14:24:00,"[0.3874227702617645, -0.39324048161506653, 0.8338258266448975, 0.7267475128173828, -0.4262186586856842, -0.5386795997619629, 0.5672227740287781, 0.8146775960922241, 0.12065974622964859]",-29.498706345458324,100,3.72
2.14638037109375,3.26314013671875,0.5480267333984375,14:24:01,"[0.3864307999610901, -0.40206414461135864, 0.8300696611404419, 0.7294812202453613, -0.41747957468032837, -0.5418190956115723, 0.5643831491470337, 0.8148958086967468, 0.13197128474712372]",-30.288234352549424,100,3.72
2.182937255859375,3.126855224609375,0.9181392822265625,14:24:02,"[0.48771506547927856, -0.5768542885780334, 0.6552656888961792, 0.8370649218559265, 0.09585891664028168, -0.5386403203010559, 0.2479039579629898, 0.8112029433250427, 0.5296163558959961]",-30.45819963413925,100,3.72
2.904258056640625,2.690762939453125,1.624649658203125,14:24:03,"[-0.8340786695480347, -0.5410976409912109, 0.1073598563671112, 0.5461980104446411, -0.8373342752456665, 0.023216325789690018, 0.07733379304409027, 0.07800398021936417, 0.9939491152763367]",-30.915630063935254,100,3.72
3.696733642578125,2.48558740234375,1.5093916015625,14:24:04,"[-0.25739461183547974, -0.8746088743209839, 0.41086164116859436, 0.7960222959518433, -0.43295902013778687, -0.4229598343372345, 0.5478106737136841, 0.21818745136260986, 0.8076494932174683]",-34.97429820988566,100,3.72
2.9957529296875,2.39447509765625,1.4471207275390625,14:24:05,"[-0.6577178835868835, -0.47943997383117676, -0.5809857845306396, 0.2641514837741852, -0.8691134452819824, 0.4181695580482483, -0.70542973279953, 0.12156936526298523, 0.6982762813568115]",-28.698442750816014,100,3.72
3.20207275390625,2.717455078125,1.1824224853515626,14:24:06,"[-0.5317600965499878, -0.38429883122444153, -0.7546824812889099, 0.09168825298547745, -0.9120030403137207, 0.39980462193489075, -0.8419171571731567, 0.14340463280677795, 0.5202025175094604]",-28.698442750816014,100,3.72
3.16369140625,2.726311279296875,1.152621826171875,14:24:07,"[-0.5019993185997009, -0.3107004165649414, -0.8071319460868835, 0.19803322851657867, -0.9497424364089966, 0.24242977797985077, -0.8418904542922974, -0.038139354437589645, 0.5382990837097168]",-37.877597099982495,100,3.72
2.601789306640625,2.064648681640625,1.19449609375,14:24:08,"[0.21728500723838806, -0.5956860184669495, -0.7732692956924438, 0.9445134997367859, -0.0716133564710617, 0.32057100534439087, -0.24633607268333435, -0.8000185489654541, 0.5470730066299438]",-35.86452186186041,100,3.72
2.46504248046875,1.9910743408203124,1.1870775146484376,14:24:09,"[0.5087009072303772, -0.7867463231086731, -0.3496478497982025, 0.7893186211585999, 0.26401016116142273, 0.554323673248291, -0.34380149841308594, -0.5579685568809509, 0.7552957534790039]",-32.44688646882528,100,3.72
2.49081494140625,2.001185546875,1.17704052734375,14:24:10,"[0.5532713532447815, -0.7584502100944519, -0.344447523355484, 0.7662127614021301, 0.3011336922645569, 0.5676587820053101, -0.3268161714076996, -0.5779894590377808, 0.7477428317070007]",-31.056208698971993,100,3.72
2.492854736328125,2.349184326171875,1.2105274658203125,14:24:11,"[-0.05372007191181183, -0.9115955829620361, -0.40756306052207947, 0.7408139109611511, -0.3100605905056, 0.5958667993545532, -0.6695587635040283, -0.2699183523654938, 0.691979169845581]",-31.056208698971993,100,3.72
3.027315185546875,2.758762451171875,1.3974566650390625,14:24:12,"[-0.6486460566520691, -0.7178993225097656, -0.25274258852005005, 0.6024599671363831, -0.6872389316558838, 0.40588751435279846, -0.4650809168815613, 0.11101004481315613, 0.8782804012298584]",-33.66604306527786,100,3.72
3.350390869140625,2.908815673828125,1.095920166015625,14:24:13,"[-0.6021914482116699, -0.5607733726501465, -0.5682417750358582, 0.33316731452941895, -0.8233477473258972, 0.4594540297985077, -0.7255101799964905, 0.087359718978405, 0.6826443672180176]",-35.388398511500284,100,3.72
3.41447998046875,2.600839599609375,1.057409912109375,14:24:14,"[-0.40494945645332336, -0.5683830976486206, -0.716209888458252, 0.8619247078895569, -0.498698890209198, -0.09157081693410873, -0.30512574315071106, -0.6544005274772644, 0.6918512582778931]",-34.51012401046112,100,3.72
3.41159033203125,2.599680908203125,1.0493763427734375,14:24:15,"[-0.41206327080726624, -0.5434224009513855, -0.7313657999038696, 0.8520299792289734, -0.5142479538917542, -0.09794876724481583, -0.32287582755088806, -0.6635066866874695, 0.6749148964881897]",-33.89583105737775,100,3.72
