tile,ch,gain_dB
E08,0,60.4713241822747
A08,0,70.4428165919481
C05,1,0.0
F06,1,0.0
F08,0,0.0
D08,0,66.34807307318067
E05,0,0.0
B08,0,0.0
G06,0,71.87691678781862
B05,0,0.0
G08,0,73.76916324365169
D07,0,71.40885644504584
B10,0,0.0
F10,1,0.0
A05,0,0.0
C08,1,0.0
A10,1,0.0
E10,1,0.0
D05,0,0.0
G05,0,0.0
E06,0,0.0
C10,1,0.0
G10,0,0.0
G09,0,0.0
B06,0,0.0
D10,0,0.0
F05,1,0.0
B09,0,0.0
F07,1,0.0
E07,0,65.44084850467551
A07,0,75.5138938259776
G07,0,0.0
A06,0,0.1321900234231066
